date,WETH,LDO,WETH_price,LDO_price,WETH_usd_volume,LDO_usd_volume,daily_volume_usd,fees_usd
2023-07-28,456157.531563698,469.86744836373424,1874.19,1.928,854925884.0813673,905.9044404452795,854926789.9858077,2564780.369957423
2023-07-29,136627.55610786172,141.517011036849,1880.46,1.947,256922654.15858966,275.533620488745,256922929.69221014,770768.7890766304
2023-07-30,583508.9034854993,595.5512685941123,1861.79,1.893,1086371041.4202678,1127.3785514486547,1086372168.7988193,3259116.506396458
2023-07-31,982170.2391712836,985.6360736718875,1856.14,1.846,1823045467.7353864,1819.4841919983044,1823047287.2195783,5469141.861658735
2023-08-01,1505211.9486367446,1519.709856166526,1873.47,1.946,2819969429.412482,2957.3553801000594,2819972386.767862,8459917.160303585
2023-08-02,814925.7173579003,827.7331813516531,1839.9,1.853,1499381827.366801,1533.7895850446132,1499383361.1563861,4498150.083469159
2023-08-03,693296.5260945337,703.0799651951071,1835.81,1.865,1272760695.5696058,1311.2441350888748,1272762006.813741,3818286.020441223
2023-08-04,859137.4979251176,872.2263001209595,1830.23,1.836,1572419222.827488,1601.4074870220818,1572420824.2349749,4717262.472704925
2023-08-05,230728.33144440898,231.66208858482406,1836.48,1.852,423727966.1310282,429.0381880590942,423728395.1692162,1271185.1855076486
2023-08-06,491071.4915098609,495.40914350780764,1830.28,1.832,898798329.4806682,907.5895509063037,898799237.070219,2696397.7112106574
2023-08-07,877024.0242561545,875.4153311175102,1829.1,1.845,1604164642.7669322,1615.1412859118063,1604166257.9082181,4812498.773724655
2023-08-08,767902.044662524,775.9308222131698,1856.3,1.858,1425456565.5070434,1441.6794676720694,1425458007.186511,4276374.021559534
2023-08-09,2100623.274039633,2128.43093770302,1855.35,1.887,3897391391.4894333,4016.3491794455986,3897395407.8386126,11692186.223515838
2023-08-10,792729.6139218899,811.4140703161058,1852.47,1.861,1468507827.9018834,1510.041584858273,1468509337.9434683,4405528.013830405
2023-08-11,591298.436125863,591.3725370127617,1848.84,1.858,1093216200.6469405,1098.7701737697112,1093217299.4171143,3279651.898251343
2023-08-12,90629.2396804409,90.60439822406494,1849.93,1.841,167657749.36203805,166.80269713050356,167657916.16473517,502973.74849420553
2023-08-13,436168.9791433421,431.9676561459475,1840.73,1.818,802869324.9785241,785.3171988733326,802870110.295723,2408610.330887169
2023-08-14,369422.2188042257,368.4726880592223,1845.5,1.848,681768704.8031985,680.9375275334429,681769385.740726,2045308.157222178
2023-08-15,2312134.301024016,2225.884565056694,1828.98,1.731,4228847393.8869047,3853.0061821131376,4228851246.893087,12686553.74067926
2023-08-16,959311.6621837167,899.0178245808808,1807.81,1.696,1734253216.0123448,1524.7342304891738,1734254740.7465754,5202764.222239726
2023-08-17,4078319.828974976,3884.0691535340543,1681.49,1.624,6857654009.223133,6307.728305339305,6857660316.951438,20572980.950854313
2023-08-18,1891368.2064426458,1855.7866120349693,1661.59,1.634,3142678498.1430354,3032.3553240651395,3142681530.4983597,9428044.59149508
2023-08-19,453299.9449316998,446.9691625517147,1669.67,1.65,756861319.0541112,737.4991182103292,756862056.5532295,2270586.1696596886
2023-08-20,290675.884998015,288.6684614945332,1685.24,1.671,489858628.4340548,482.36499915736493,489859110.79905397,1469577.332397162
2023-08-21,1697745.895272728,1666.577721056301,1667.55,1.622,2831076167.6620374,2703.1890635533205,2831078870.851101,8493236.612553302
2023-08-22,756220.9420637388,742.9644109873502,1634.99,1.632,1236413678.0647924,1212.5179187313554,1236414890.5827112,3709244.671748134
2023-08-23,678013.3002809295,683.209576006881,1679.61,1.689,1138797919.284852,1153.940973875622,1138799073.2258258,3416397.2196774776
2023-08-24,656006.5133744627,657.2333613905696,1661.16,1.638,1089731779.7571225,1076.548245957753,1089732856.3053684,3269198.568916105
2023-08-25,1214043.5348020263,1144.839840191787,1653.8,1.557,2007785197.855591,1782.5156311786125,2007786980.3712223,6023360.941113667
2023-08-26,658884.9019518044,632.856789423945,1647.04,1.599,1085209788.9106998,1011.938006288888,1085210800.8487062,3255632.402546119
2023-08-27,381550.5374099505,368.65883653555255,1658.33,1.589,632736702.7030432,585.798891254993,632737288.5019345,1898211.8655058036
2023-08-28,659812.8959413819,633.6252388980819,1653.08,1.58,1090723502.0227797,1001.1278774589694,1090724503.1506572,3272173.5094519714
2023-08-29,1350338.2009765184,1287.3857075498547,1729.42,1.674,2335301891.5328107,2155.083674438457,2335304046.616485,7005912.139849455
2023-08-30,361742.0696051226,348.5257205213694,1705.23,1.639,616853429.3527433,571.2336559345244,616854000.5863992,1850562.0017591976
2023-08-31,597568.3818666545,567.878219778707,1645.76,1.563,983454140.1408653,887.5936575141191,983455027.7345228,2950365.0832035686
2023-09-01,342438.52799955086,321.5847846262844,1629.12,1.531,557873454.7346283,492.3463052628413,557873947.0809336,1673621.8412428007
2023-09-02,467137.7672714311,436.17763121851976,1637.03,1.527,764718539.1563509,666.0432428706796,764719205.1995937,2294157.615598781
2023-09-03,140602.38885699102,131.27814886943932,1635.84,1.526,230003011.7878202,200.3304551747644,230003212.11827537,690009.6363548262
2023-09-04,557075.8250315874,524.7667653754227,1630.51,1.552,908317703.4722536,814.438019862656,908318517.9102734,2724955.5537308203
2023-09-05,312914.70779568487,299.22154869037286,1634.45,1.569,511443444.15665716,469.478609895195,511443913.6352671,1534331.7409058013
2023-09-06,286853.8119298267,277.89699192521675,1633.15,1.578,468475302.95319647,438.52145325799205,468475741.4746497,1405427.2244239491
2023-09-07,279381.90706938336,270.57148091817595,1648.11,1.604,460452114.86012137,433.99665539275423,460452548.8567768,1381357.6465703303
2023-09-08,344064.0907339477,330.4818525772659,1636.44,1.542,563040240.6406614,509.60301667414404,563040750.243678,1689122.250731034
2023-09-09,215453.416665473,201.71407686283888,1635.54,1.532,352382681.0930477,309.0259657538692,352382990.1190134,1057148.9703570404
2023-09-10,597586.1338826164,547.3372914977206,1617.42,1.482,966547764.6644214,811.1538659996219,966548575.8182875,2899645.7274548626
2023-09-11,469112.27541300154,431.8158440913039,1551.85,1.451,727991884.5996664,626.564789776482,727992511.1644561,2183977.5334933684
2023-09-12,485189.06595883676,454.32906201151735,1592.97,1.464,772891626.4004482,665.1377467848614,772892291.538195,2318676.874614585
2023-09-13,339231.46787683317,314.4846687752056,1607.62,1.486,545355292.3881545,467.3242177999555,545355759.7123723,1636067.2791371169
2023-09-14,362442.933500895,333.785388398803,1626.47,1.5,589502558.0512006,500.67808259820447,589503058.7292832,1768509.1761878496
2023-09-15,592861.0648288362,546.1015084249162,1641.29,1.531,973056937.0929207,836.0814093985467,973057773.1743301,2919173.3195229904
2023-09-16,630810.021194511,594.8017543010764,1634.4,1.535,1030995898.6403089,913.0206928521521,1030996811.6610017,3092990.4349830053
2023-09-17,311432.9041980175,289.81887289667327,1622.48,1.51,505293658.40319943,437.6264980739766,505294096.02969754,1515882.2880890926
2023-09-18,637120.1655110719,601.4775462925734,1636.66,1.546,1042749090.085351,929.8842865683184,1042750019.9696375,3128250.0599089125
2023-09-19,662085.2679106978,634.412965311278,1643.12,1.575,1087885545.4094257,999.2004203652627,1087886544.609846,3263659.6338295382
2023-09-20,206519.95021827068,198.21262631331055,1622.26,1.565,335029054.4410918,310.202760180331,335029364.64385194,1005088.0939315559
2023-09-21,456242.48765711626,434.72806918909293,1583.94,1.482,722660725.8996128,644.2669985382357,722661370.1666113,2167984.110499834
2023-09-22,314341.6674242871,292.43442849855273,1593.08,1.492,500771423.5402833,436.3121673198407,500771859.85245067,1502315.579557352
2023-09-23,182602.87062212577,170.33953112298724,1593.86,1.497,291043411.3697814,254.99827809111193,291043666.36805946,873130.9991041784
2023-09-24,201552.09916335432,187.5034360885661,1580.71,1.465,318595418.6685058,274.69253386974935,318595693.36103964,955787.080083119
2023-09-25,245108.75356118556,228.46845789297234,1588.33,1.474,389313586.54383785,336.76250693424123,389313923.3063448,1167941.7699190346
2023-09-26,306221.05234693683,281.86498861562006,1594.01,1.465,488119419.65154076,412.9322083218834,488119832.58374906,1464359.4977512471
2023-09-27,127828.33637999788,117.2273231985502,1598.64,1.472,204351491.67051983,172.5586197482659,204351664.22913957,613054.9926874187
2023-09-28,2065884.9580030548,1963.6254492121652,1652.99,1.6,3414887176.72947,3141.8007187394646,3414890318.5301886,10244670.955590567
2023-09-29,1159472.4206115135,1130.2185638841718,1667.45,1.637,1933362287.7486684,1850.1677890783892,1933364137.9164574,5800092.413749373
2023-09-30,739236.7984653641,743.3618594652357,1670.89,1.71,1235183374.1877923,1271.148779685553,1235184645.336572,3705553.936009716
2023-10-01,964596.1992852482,960.419290132749,1733.79,1.695,1672407244.3587704,1627.9106967750097,1672408872.269467,5017226.616808401
2023-10-02,1179811.1322711217,1124.2922023453946,1662.4,1.564,1961318026.2875128,1758.3930044681972,1961319784.6805172,5883959.354041552
2023-10-03,705428.0817259606,665.8394854044568,1656.88,1.573,1168809680.0501096,1047.3655105412106,1168810727.41562,3506432.18224686
2023-10-04,1187778.239061603,1138.7307815697204,1646.58,1.586,1955771892.8740544,1806.0270195695766,1955773698.901074,5867321.096703222
2023-10-05,856365.1777913766,816.5909547349326,1611.79,1.532,1380280829.9123628,1251.0173426539168,1380282080.9297054,4140846.242789116
2023-10-06,611290.4409649983,579.4343170714641,1645.03,1.562,1005591114.1006511,905.0764032656269,1005592019.1770544,3016776.057531163
2023-10-07,571821.1388786176,547.427364495142,1633.57,1.568,934109857.8379432,858.3661075283827,934110716.2040508,2802332.1486121523
2023-10-08,532617.4128896829,518.5519759708084,1632.84,1.592,869679016.4627898,825.534745745527,869679841.9975355,2609039.5259926063
2023-10-09,1356902.082180734,1321.6040145850375,1580.13,1.526,2144081687.1162434,2016.7677262567672,2144083703.8839695,6432251.111651909
2023-10-10,637418.6037537666,622.2247989447678,1567.63,1.541,999236525.8025173,958.8484151738871,999237484.6509324,2997712.453952797
2023-10-11,1110457.3051222998,1098.7454392482748,1566.87,1.525,1739942237.6769779,1675.586794853619,1739943913.2637727,5219831.739791318
2023-10-12,956212.0512486777,930.7015036701855,1539.61,1.504,1472193636.2229764,1399.775061519959,1472195035.998038,4416585.107994114
2023-10-13,1113416.8132657714,1109.4392203446969,1552.16,1.561,1728201040.8786,1731.8346229580718,1728202772.7132227,5184608.318139669
2023-10-14,541148.7464138735,552.0163731465666,1554.94,1.598,841453831.7487885,882.1221642882134,841454713.8709527,2524364.141612858
2023-10-15,349592.5062446891,358.64554522713655,1557.77,1.607,544584718.4527893,576.3433911800084,544585294.7961805,1633755.8843885416
2023-10-16,1242170.5741342362,1263.1286003397774,1599.42,1.6,1986752459.68178,2021.005760543644,1986754480.6875405,5960263.442062622
2023-10-17,1200206.7093814595,1187.985939122418,1565.01,1.545,1878335502.249078,1835.4382759441355,1878337337.687354,5635012.013062063
2023-10-18,911549.365521863,881.898235088109,1563.44,1.492,1425152740.0315015,1315.7921667514586,1425154055.8236682,4275462.167471005
2023-10-19,1662260.3853240232,1579.4551739431367,1566.57,1.472,2604047251.8370547,2324.9580160442974,2604049576.7950706,7812148.730385212
2023-10-20,1244704.3089504042,1179.980453976039,1603.89,1.534,1996368794.082464,1810.0900163992437,1996370604.1724803,5989111.812517441
2023-10-21,1400254.213318794,1394.6705326763704,1628.94,1.637,2280930098.2435164,2283.075661991218,2280932381.3191786,6842797.143957536
2023-10-22,1581224.3040799322,1611.5886723966958,1663.7,1.717,2630682874.697783,2767.097750505127,2630685641.7955337,7892056.925386601
2023-10-23,1575425.0942602204,1640.1593438458333,1765.46,1.795,2781349986.9126487,2944.0860222032707,2781352930.998671,8344058.792996014
2023-10-24,3124335.472986658,3174.4592814998605,1784.98,1.848,5576876332.571725,5866.400752211743,5576882198.972477,16730646.596917432
2023-10-25,2639901.8532021004,2758.8455504001276,1787.15,1.875,4717900596.950134,5172.83540700024,4717905769.785542,14153717.309356624
2023-10-26,1535055.9892534455,1595.1181155238817,1803.38,1.854,2768289269.899879,2957.348986181277,2768292227.248865,8304876.681746596
2023-10-27,948797.0991681232,961.1201745023641,1779.4,1.818,1688289558.2597585,1747.3164772452978,1688291305.5762358,5064873.916728707
2023-10-28,639374.8621171669,652.8877670362685,1776.2,1.785,1135657630.092512,1165.4046641597392,1135658795.4971762,3406976.3864915287
2023-10-29,734842.8505729843,745.740635308344,1795.14,1.825,1319145794.7775872,1360.976659437728,1319147155.7542467,3957441.4672627402
2023-10-30,843012.9539202503,858.1637960958133,1809.04,1.839,1525044154.1598895,1578.1632210202006,1525045732.3231106,4575137.196969332
2023-10-31,1437517.669935214,1440.4368225868159,1814.67,1.828,2608620190.101335,2633.1185116886995,2608622823.2198467,7825868.469659541
2023-11-01,2847916.565450381,2881.4269266860847,1846.99,1.882,5260073417.221199,5422.845476023211,5260078840.066675,15780236.520200025
2023-11-02,2473597.226270169,2457.9922399588727,1800.8,1.756,4454453885.06732,4316.234373367781,4454458201.301693,13363374.60390508
2023-11-03,2138223.00698926,2171.444918188989,1832.71,1.927,3918742687.139287,4184.374357350182,3918746871.513644,11756240.614540933
2023-11-04,2549980.2363469023,2782.4869982348705,1855.54,2.033,4731590327.751131,5656.796067411491,4731595984.547198,14194787.953641595
2023-11-05,1681885.6775169277,1802.8556299760332,1891.71,2.017,3181639955.0155473,3636.359805661659,3181643591.375353,9544930.774126058
2023-11-06,2144291.694766918,2295.9697266403905,1900.95,2.022,4076191297.1671734,4642.450787266869,4076195939.6179605,12228587.818853881
2023-11-07,1467561.7568908036,1544.5301225724018,1885.27,1.964,2766750153.413525,3033.457160732197,2766753186.870686,8300259.560612058
2023-11-08,981690.7016492233,1011.8321552954404,1888.12,1.949,1853549847.5979314,1972.0608706708135,1853551819.658802,5560655.458976407
2023-11-09,11298464.76009291,12131.60777056408,2121.32,2.322,23967659264.880295,28169.593243249794,23967687434.473537,71903062.30342062
2023-11-10,6434627.221596398,7164.28272404272,2077.72,2.296,13369353670.855268,16449.19313440208,13369370120.048403,40108110.36014521
2023-11-11,3426812.467144118,3795.56207998252,2053.17,2.242,7035828553.166289,8509.65018332081,7035837062.816473,21107511.18844942
2023-11-12,2984697.0095581147,3263.515205134577,2044.68,2.27,6102750281.503286,7408.17951565549,6102757689.682802,18308273.06904841
2023-11-13,5087819.966905779,5771.032668156304,2053.65,2.226,10448601475.036055,12846.318719315932,10448614321.354774,31345842.964064322
2023-11-14,4427356.005830869,4883.137280576104,1979.39,2.365,8763464204.381565,11548.619668562487,8763475753.001234,26290427.259003703
2023-11-15,3867821.743474802,4725.1169022264885,2058.48,2.447,7961833702.508011,11562.361059748218,7961845264.869071,23885535.794607215
2023-11-16,2936058.5167721924,3481.01081017286,1961.77,2.254,5759871516.448184,7846.198366129627,5759879362.64655,17279638.08793965
2023-11-17,2684434.3177439235,3013.2182805257194,1960.82,2.214,5263692498.91864,6671.265273083943,5263699170.183913,15791097.51055174
2023-11-18,2018200.7020771862,2254.117631024371,1962.6,2.246,3960920697.8966856,5062.748199280737,3960925760.644885,11882777.281934656
2023-11-19,3339575.183413982,3990.831527003612,2011.47,2.373,6717455294.181723,9470.243213579572,6717464764.424936,20152394.29327481
2023-11-20,2627691.2918384494,3214.170463667537,2021.4,2.418,5311615177.322242,7771.864181148106,5311622949.186423,15934868.84755927
2023-11-21,2128144.9578399174,2506.392816336517,1933.01,2.207,4113725484.9541388,5531.608945654693,4113731016.5630846,12341193.049689254
2023-11-22,2666109.400189453,3230.35156505351,2063.21,2.615,5500743575.564881,8447.36934261493,5500752022.934224,16502256.068802673
2023-11-23,1025272.5396821799,1274.405791411832,2062.2,2.478,2114317031.3325913,3157.9775511185203,2114320189.3101425,6342960.567930427
2023-11-24,1841590.7129224269,2243.053925245395,2080.84,2.498,3832055619.077503,5603.148705262997,3832061222.2262087,11496183.666678626
2023-11-25,696095.6540564401,836.1164222607849,2083.09,2.5,1450029896.00843,2090.2910556519623,1450031986.2994857,4350095.958898457
2023-11-26,1241988.6454111352,1491.9848659525196,2062.33,2.497,2561390443.0907464,3725.4862102834413,2561394168.5769567,7684182.50573087
2023-11-27,1115935.9726854365,1323.2025943380484,2027.5,2.364,2262560184.6197224,3128.0509330151463,2262563312.6706553,6787689.938011966
2023-11-28,688341.2153483551,793.3028426897336,2048.14,2.338,1409819176.80358,1854.742046208597,1409821031.5456262,4229463.094636879
2023-11-29,1944453.5168234454,2169.4066727115096,2028.81,2.261,3944926739.466574,4905.0284870007235,3944931644.4950614,11834794.933485184
2023-11-30,445699.7775975569,507.4681595631335,2051.96,2.355,914558115.6390828,1195.0875157711794,914559310.7265985,2743677.9321797956
2023-12-01,775823.3181551483,889.9623269964032,2087.24,2.389,1619329462.5861516,2126.1199991944072,1619331588.7061508,4857994.766118452
2023-12-02,910220.2395564421,1029.5631818431534,2164.74,2.428,1970390161.3774123,2499.779405515176,1970392661.156818,5911177.983470454
2023-12-03,1074877.0079659533,1205.9274453510366,2192.95,2.431,2357151534.618937,2931.60961964837,2357154466.2285566,7071463.39868567
2023-12-04,1830798.1942208572,1983.934642558134,2243.37,2.387,4107157744.9692445,4735.651991786266,4107162480.6212363,12321487.44186371
2023-12-05,1160984.87372426,1237.850898898888,2293.33,2.402,2662521440.458057,2973.3178591551296,2662524413.775916,7987573.241327749
2023-12-06,830102.7935922313,856.2670254245662,2232.7,2.265,1853370507.2533748,1939.4448125866427,1853372446.6981874,5560117.340094563
2023-12-07,2533987.998240533,2677.3891547138865,2355.73,2.507,5969391547.09517,6712.214610867713,5969398259.309781,17908194.777929343
2023-12-08,687544.648707375,713.2869493778015,2358.72,2.446,1621725313.7990596,1744.6998781781026,1621727058.4989378,4865181.175496814
2023-12-09,1533740.6130367126,1567.6974236937378,2340.49,2.342,3589704567.4062953,3671.5473662907343,3589708238.9536614,10769124.716860985
2023-12-10,672695.3146109328,679.8689639128963,2352.39,2.388,1582441731.137612,1623.5270858239965,1582443354.664698,4747330.063994094
2023-12-11,1670929.5540350894,1688.648591261035,2225.12,2.259,3718018769.274558,3814.657167658678,3718022583.9317255,11154067.751795176
2023-12-12,484818.0489999313,495.20342757350517,2203.46,2.23,1068277178.2493887,1104.3036434889166,1068278282.5530322,3204834.8476590966
2023-12-13,1206358.7924469914,1220.3127758402509,2260.16,2.309,2726563888.336992,2817.7021994151396,2726566706.0391912,8179700.118117574
2023-12-14,1884233.4960123114,1930.5966194654395,2315.32,2.358,4362603497.987226,4552.346828699507,4362608050.334054,13087824.151002163
2023-12-15,639311.9950430908,631.0682936850158,2220.5,2.133,1419592284.9931831,1346.0686704301386,1419593631.0618536,4258780.893185561
2023-12-16,470310.7439571078,455.81679195146097,2228.96,2.166,1048303835.850635,987.2991713668645,1048304823.1498064,3144914.469449419
2023-12-17,356623.49311649206,340.0886737598085,2196.52,2.082,783330635.1002371,708.0646187679213,783331343.164856,2349994.029494568
2023-12-18,696953.2027201492,664.5662574898766,2219.43,2.134,1546838846.7131805,1418.1843934833967,1546840264.897574,4640520.794692722
2023-12-19,508650.0354868704,478.36717625952906,2177.91,2.051,1107793998.7872097,981.1310785082942,1107794979.9182882,3323384.9397548647
2023-12-20,265832.7571041585,253.40210522341465,2202.17,2.102,585408922.7120647,532.6512251796175,585409455.36329,1756228.36608987
2023-12-21,1504913.133521903,1460.5621989184642,2239.61,2.156,3370418502.9669895,3148.972100868209,3370421651.9390903,10111264.955817271
2023-12-22,5258619.232737655,5309.21954821888,2324.54,2.437,12223870751.267988,12938.56803900941,12223883689.836027,36671651.06950808
2023-12-23,1867767.7513014849,1912.942436214659,2308.2,2.367,4311181523.554087,4527.934746520098,4311186051.488833,12933558.1544665
2023-12-24,2639359.0971932323,2774.5153043242353,2264.05,2.423,5975640964.000338,6722.650582377622,5975647686.65092,17926943.059952762
2023-12-25,5094442.36301083,5831.549820172526,2271.35,2.553,11571261661.22465,14887.946690900459,11571276549.17134,34713829.64751402
2023-12-26,2771516.1397546395,3161.9830649228575,2230.88,2.424,6182919925.85583,7664.6469493730065,6182927590.50278,18548782.77150834
2023-12-27,5034393.069302657,5798.161626904706,2378.35,2.828,11973548756.375973,16397.20108088651,11973565153.577053,35920695.46073116
2023-12-28,3781227.4874925297,4578.38633379307,2344.15,2.705,8863764414.805614,12384.535032910255,8863776799.340647,26591330.39802194
2023-12-29,1999840.9605449794,2341.573262089059,2299.2,2.923,4598034336.485017,6844.41864508632,4598041180.903662,13794123.542710986
2023-12-30,1878022.6373182922,2354.9870660662987,2291.68,2.729,4303826917.489583,6426.759703294929,4303833344.249287,12911500.032747861
2023-12-31,1031282.126769686,1224.440577760291,2281.87,2.644,2353251746.6119432,3237.4208875982094,2353254984.0328307,7059764.9520984925
2024-01-01,1408336.5557373627,1713.8998968955561,2352.04,2.913,3312463912.5565066,4992.590399656755,3312468905.1469064,9937406.715440718
2024-01-02,2531064.1971325004,3210.184579608512,2355.34,2.859,5961516746.074063,9177.917713100736,5961525923.991776,17884577.77197533
2024-01-03,7643666.0171392765,10623.672385119851,2209.72,3.06,16890361671.393,32508.437498466745,16890394179.830498,50671182.5394915
2024-01-04,3697544.013162653,5314.648671725694,2267.11,3.12,8382739007.681183,16581.703855784166,8382755589.385038,25148266.768155117
2024-01-05,3841276.348397999,5456.094718759051,2268.78,3.558,8715010953.718412,19412.7850093447,8715030366.503422,26145091.099510267
2024-01-06,3280523.87404849,4815.820825026997,2240.78,3.083,7350932286.490376,14847.175603558233,7350947133.66598,22052841.40099794
2024-01-07,2083469.5836568354,2870.2399188158074,2221.42,2.929,4628261002.526967,8406.932722211499,4628269409.459689,13884808.228379067
2024-01-08,3833887.323086621,5024.920888444294,2330.44,3.124,8934644373.213985,15697.852855499976,8934660071.066841,26803980.213200524
2024-01-09,5290137.855103354,7676.299313227206,2344.29,3.639,12401617272.340242,27934.0532008338,12401645206.393444,37204935.61918034
2024-01-10,5751595.61004844,9015.231612910951,2584.38,3.79,14864308662.69699,34167.727812932506,14864342830.424803,44593028.49127441
2024-01-11,2262787.2268718556,3255.531197190034,2618.01,3.63,5923999587.822787,11817.578245799823,5924011405.401033,17772034.2162031
2024-01-12,2248932.4479202,3135.962243886329,2522.54,3.476,5673022057.176621,10900.60475974888,5673032957.781382,17019098.873344146
2024-01-13,1830818.7137383653,2407.2700762402937,2578.19,3.353,4720198499.573116,8071.576565633705,4720206571.149682,14160619.713449046
2024-01-14,1782133.7841986888,2304.3588220876645,2472.87,3.235,4406985170.931412,7454.600789453594,4406992625.532201,13220977.876596604
2024-01-15,1402430.3459858762,1855.971728490595,2511.78,3.244,3522596494.4404044,6020.772287223491,3522602515.212692,10567807.545638075
2024-01-16,1684535.9451929433,2226.965868089856,2587.4,3.433,4358568304.592221,7645.173825152476,4358575949.766047,13075727.84929814
2024-01-17,993453.3413286255,1283.0678438570371,2530.19,3.201,2513625709.6962748,4107.100168186376,2513629816.796443,7540889.450389329
2024-01-18,838710.920911685,1034.81768170399,2470.81,3.029,2072295330.4978004,3134.4627578813856,2072298464.9605582,6216895.394881675
2024-01-19,1309710.3959606253,1569.7750647574376,2492.0,2.958,3263798306.733878,4643.394641552501,3263802950.1285195,9791408.85038556
2024-01-20,588254.7436932405,688.2081155677098,2472.01,2.893,1454171608.9571276,1990.9860783373842,1454173599.9432058,4362520.799829617
2024-01-21,670516.7914583245,788.1288755369656,2457.05,2.861,1647493282.4526763,2254.8367129112585,1647495537.2893891,4942486.611868167
2024-01-22,2390512.593491041,2846.8599644859955,2314.2,2.712,5532124243.856967,7720.68422368602,5532131964.541191,16596395.893623574
2024-01-23,1490895.1632423121,1770.1845530220817,2242.6,2.69,3343481493.087209,4761.796447629399,3343486254.883657,10030458.76465097
2024-01-24,833096.3061045519,1023.3376230970821,2235.02,2.887,1861986906.0697956,2954.375717881276,1861989860.4455135,5585969.58133654
2024-01-25,1330540.226664667,1722.875680097848,2218.64,2.982,2951989768.4872966,5137.615278051783,2951994906.102575,8855984.718307724
2024-01-26,1155754.0233416478,1568.9386944884259,2267.68,3.077,2620880283.6513877,4827.624362940886,2620885111.2757506,7862655.3338272525
2024-01-27,395688.6315094232,529.4069240489584,2267.94,3.064,897398074.9454813,1622.1028152860088,897399697.0482966,2692199.0911448896
2024-01-28,732268.8572260861,1010.2060128036518,2256.9,3.153,1652657583.8735538,3185.179558369914,1652660769.053112,4957982.307159336
2024-01-29,1071076.7136801363,1475.611410593403,2317.6,3.152,2482327391.6250834,4651.127166190407,2482332042.7522497,7446996.128256749
2024-01-30,1248209.842023343,1650.0038030528567,2343.01,3.023,2924568141.959113,4987.961496628786,2924573129.92061,8773719.38976183
2024-01-31,1009459.7605859687,1270.6018521963574,2283.14,2.831,2304737957.7842484,3597.0738435678877,2304741554.858092,6914224.664574276
2024-02-01,602104.467788469,740.7411709547417,2304.28,2.831,1387417283.0356135,2097.038254972874,1387419380.0738685,4162258.1402216055
2024-02-02,310594.7728342023,380.8154362219456,2309.06,2.819,717181966.1605431,1073.5187147096647,717183039.6792578,2151549.1190377735
2024-02-03,419157.04435840104,503.29267317964013,2296.49,2.762,962589960.7986243,1390.0943633221661,962591350.8929876,2887774.0526789627
2024-02-04,420171.85306660744,497.8122171346394,2289.79,2.67,962105307.433387,1329.1586197494871,962106636.5920068,2886319.9097760203
2024-02-05,676734.7831323841,802.999849375696,2301.83,2.69,1557728425.8576155,2160.069594820622,1557730585.9272103,4673191.757781631
2024-02-06,812174.6024016626,955.4785843100702,2372.64,2.788,1926997948.6422806,2663.874293056476,1927000612.5165737,5781001.837549721
2024-02-07,1971263.8077513361,2411.072979748216,2425.1,2.894,4780511860.177765,6977.645203391337,4780518837.8229685,14341556.513468906
2024-02-08,475643.18516405445,563.6783216492938,2419.55,2.867,1150842468.663688,1616.0657481685255,1150844084.7294362,3452532.2541883085
2024-02-09,512838.4123401188,613.881549870171,2486.56,2.977,1275203482.5884457,1827.525373963499,1275205310.1138196,3825615.930341459
2024-02-10,410938.77918669966,485.2384772224754,2500.24,2.96,1027445573.2737539,1436.3058925785272,1027447009.5796465,3082341.0287389397
2024-02-11,407956.97956792655,480.6428658645684,2507.21,2.884,1022833818.7425011,1386.1740251534152,1022835204.9165263,3068505.614749579
2024-02-12,1311520.0024731718,1545.8406178928094,2659.99,3.124,3488630091.378612,4829.206090297137,3488634920.5847025,10465904.761754109
2024-02-13,1109847.83197076,1309.534417754608,2639.99,3.104,2929987177.924486,4064.7948327103036,2929991242.719319,8789973.728157956
2024-02-14,1667087.347404619,1960.628483151279,2774.81,3.279,4625850642.451811,6428.900796253043,4625857071.352607,13877571.21405782
2024-02-15,829701.1990631702,955.128970739844,2822.59,3.226,2341906307.4637136,3081.2460596067367,2341909388.709773,7025728.166129319
2024-02-16,1361572.3697694826,1576.2806337134302,2801.8,3.242,3814853465.6201367,5110.301814498941,3814858575.9219513,11444575.727765854
2024-02-17,456971.6228589314,517.1246324200417,2785.93,3.124,1273090953.2713828,1615.4973516802104,1273092568.7687345,3819277.7063062033
2024-02-18,1095734.4554024655,1241.188516295905,2881.2,3.332,3157030112.9055834,4135.640136297955,3157034248.5457196,9471102.74563716
2024-02-19,1912140.0157557193,2191.473256548673,2944.8,3.4,5630869918.397443,7451.009072265488,5630877369.406515,16892632.108219545
2024-02-20,1424713.5769606105,1560.3712595482202,3014.81,3.25,4295240738.956618,5071.206593531716,4295245810.163212,12885737.430489635
2024-02-21,1100010.155743138,1179.6234735313892,2967.9,3.07,3264720141.230059,3621.4440637413645,3264723762.674123,9794171.28802237
2024-02-22,685713.062325574,702.4176884711486,2971.4,2.958,2037527793.3942106,2077.751522497658,2037529871.145733,6112589.613437199
2024-02-23,1888627.6539791538,1994.1730616202058,2922.24,3.09,5519023275.564042,6161.9947604064355,5519029437.558803,16557088.312676407
2024-02-24,1328931.8205660612,1437.1989543731218,2992.62,3.289,3976987944.862406,4726.947360933198,3976992671.809767,11930978.015429301
